D,2,9:32
D,1,9:40
D,3,9:41
D,2,9:42
D,1,9:43
D,3,9:45
D,1,9:46
D,3,9:47
D,1,9:48
D,3,10:25
D,1,10:28
D,3,10:31
D,3,10:34
D,3,10:37
D,1,10:40
D,2,10:43
D,2,11:19
D,1,11:20
D,2,11:22
D,1,11:27
D,2,11:27
D,2,11:29
D,1,11:34
D,3,11:37
D,1,11:39
D,3,11:42
D,3,11:44
D,3,11:45
D,3,11:47
D,3,12:24
D,3,12:24
D,3,12:25
D,1,12:30
D,3,12:35
D,2,12:36
D,3,12:43
D,1,13:9
D,1,13:18
D,2,13:25
D,2,13:30
D,1,13:36
D,3,13:39
D,2,13:40
D,3,13:42
D,2,13:43
D,1,13:44
D,3,13:45
D,3,13:47
D,3,13:49
D,3,13:51
D,2,13:52
D,3,14:22
D,3,14:25
D,3,14:28
D,1,14:30
D,3,14:36
D,2,14:38
D,3,14:41
D,2,15:18
D,1,15:24
D,2,15:26
D,2,15:28
D,1,15:36
D,3,15:41
D,3,15:44
D,3,15:47
D,3,16:16
D,3,16:21
D,3,16:24
D,3,16:25
D,3,16:29
D,3,16:34
D,3,16:35
D,1,16:39
D,1,16:42
D,2,16:43
D,1,16:45
D,2,17:17
D,2,17:20
D,1,17:22
D,1,17:26
D,1,17:40
D,2,17:42
D,1,17:45
D,2,17:46
D,3,17:48
D,1,17:50
D,3,17:50
D,1,17:51
D,2,17:56
D,2,18:0
D,3,18:21
D,3,18:24
D,3,18:27
D,1,18:30
D,3,18:31
D,1,18:44
D,1,18:48
D,2,19:16
D,1,19:23
D,2,19:26
D,1,19:30
D,3,19:40
D,1,19:41
D,3,19:42
D,1,19:43
D,3,19:44
D,1,19:46
D,3,19:47
D,1,19:47
D,3,19:49
D,1,19:50
D,3,19:54
D,3,19:57
D,3,20:15
D,3,20:21
D,1,20:22
D,2,20:27
D,3,20:32
D,1,21:19
D,1,21:25
D,2,21:26
D,2,21:28
D,2,21:34
D,2,21:39
D,1,21:41
D,2,21:44
D,3,21:45
D,3,21:48
D,3,21:50
D,3,21:53
D,1,21:55
D,3,21:57
D,1,21:58
D,3,22:0
D,3,22:5
D,3,22:25
D,2,22:29
D,1,22:46
D,2,22:53
D,2,23:27
D,1,23:39
D,1,23:42
D,3,23:46
D,3,23:49
D,3,23:52
D,2,23:55
D,2,23:58
D,3,24:0
D,3,24:11
D,1,24:30
D,2,24:46
D,2,25:21
D,2,25:24
D,1,25:28
D,1,25:30
D,2,25:32
D,1,25:36
D,2,25:45
D,3,25:47
D,2,25:48
D,1,25:50
D,2,25:53
D,3,25:54
D,3,25:56
D,3,25:58
D,3,26:0
D,3,26:2
D,3,26:8
D,1,26:23
D,3,26:25
D,3,26:21
D,3,26:32
D,3,26:34
D,1,26:35
D,1,26:41
D,2,26:42
D,1,26:59
D,1,27:13
D,1,27:17
D,2,27:19
D,2,27:23
D,1,27:35
D,3,27:37
D,1,27:38
D,3,27:39
D,1,27:42
D,1,27:44
D,3,27:45
D,3,27:46
D,3,27:49
D,3,27:51
D,3,27:53
D,3,28:21
D,3,28:26
D,3,28:30
D,1,28:37
D,1,28:39
D,1,29:19
D,1,29:20
D,1,29:28
D,2,29:29
D,2,29:32
D,2,29:35
D,2,29:37
D,1,29:37
D,3,29:39
D,1,29:39
